Node Number,X Location (mm),Y Location (mm),Z Location (mm),Total Deformation (mm)
82872,380.08,-35.996,-1539.7,0.0046962
82873,245.42,-404.43,1163.8,0.003079
82874,90.788,-708.96,186.94,0.0053016
82875,171.59,794.19,647.42,0.0069244
82876,267.51,-790.42,-1016.5,0.0049593
82877,334.69,1401,348.28,0.0073028
82878,328.73,998.02,-1024.8,0.01663
82879,42.118,-474.71,60.332,0.0040158
82880,462.79,-580.94,-1599.7,0.019094
82881,87.219,-395.82,598.55,0.0010847
82882,62.034,196.8,562.61,0.0045671
82883,173.97,-782.99,672.22,0.001404
82884,423.77,1210.7,1087.7,0.019871
82885,467.27,1378.7,-1012,0.015754
82886,248.28,-1104.1,563.12,0.0064684
82887,305.23,-346.3,-1333.2,0.0048624
82888,354.02,-1391.7,-519.34,0.014122
82889,456.28,-119.01,-1685.5,0.0037124
82890,50.932,-533.65,-9.3935,0.0043659
82891,45.433,-498.77,-35.089,0.0041597
82892,321.37,1063.1,-932.44,0.013791
82893,38.537,-445.2,89.918,0.00384
82894,427.74,-91.986,-1632.7,0.0034707
82895,306.55,333.09,-1339.7,0.01451
82896,206.82,926.93,643.48,0.006425
82897,354.67,-727.1,-1297,0.013096
82898,99.179,-741.59,202.01,0.0055353
82899,162.64,-913.51,398.33,0.0059606
82900,124.73,832.16,-245.48,0.0015082
82901,304.55,1053.2,885.25,0.012275
82902,352.97,-1483.1,20.109,0.021686
82903,399.52,-1457.4,-609.34,0.014126
82904,300.18,-890.47,1035.5,0.0064579
82905,323.2,1106.1,-887.59,0.0122
82906,390.18,346.11,-1521.9,0.018565
82907,163.72,32.637,999.46,0.004752
82908,124.83,561.46,-661.92,0.0068932
82909,294.7,408.61,-1289.8,0.015344
82910,198.52,-1029.4,-401.33,0.0076356
82911,331.27,-1375.4,413.15,0.015483
82912,357.53,1417.9,-467.32,0.0059349
82913,420.29,-1263.1,1015.6,0.0063627
82914,308.93,992.53,-967.28,0.014781
82915,446.19,-14.081,1670.6,0.0060284
82916,356.42,-1374.6,576.42,0.012359
82917,338.37,236.31,1432.3,0.013298
82918,401.67,262.02,-1562.1,0.016412
82919,460.96,-206.37,-1685.9,0.0061423
82920,132.4,-693.77,565.76,0.0021168
82921,468.8,794.46,-1517.7,0.03002
82922,269.44,-1092.6,690.3,0.003824
82923,325.29,1146.3,-842.84,0.010503
82924,414.03,1228,1038.8,0.01772
82925,230.66,901.7,781.9,0.0095477
82926,457.05,-1573.9,-618.61,0.018178
82927,396.55,-337.99,-1536.9,0.0085065
82928,41.427,469.72,-62.983,0.002725
82929,152.03,-772.86,573.2,0.0025258
82930,80.263,-13.804,686.04,0.0034413
82931,131.53,-791.88,410.85,0.0044812
82932,347.72,15.172,-1471.9,0.006243
82933,367.82,904.92,-1214.6,0.02199
82934,319.1,-681.8,1233,0.009946
82935,149.73,951.84,72.625,0.000088146
82936,333.3,-237.7,1420.8,0.0033766
82937,329.56,1335.7,-517.25,0.0028665
82938,284.17,-701.04,1128,0.0069764
82939,272.05,1073.7,730.86,0.007658
82940,274.53,-296.67,-1270.7,0.0027992
82941,458.39,214.66,1680,0.016687
82942,329.3,-1211.7,-762.74,0.0039065
82943,377.83,580.74,-1421.4,0.022422
82944,282.37,477.33,-1234.7,0.015564
82945,235.69,936.59,761.01,0.0090137
82946,443.81,-170.58,-1657.4,0.0044567
82947,290.21,-632.38,1184.1,0.0074625
82948,120.61,-818.78,237.19,0.0061335
82949,300.3,-382.1,1311.5,0.0053196
82950,345.25,-1437.5,291.08,0.01893
82951,134.55,372.61,-822.32,0.0076262
82952,81.087,-667.09,176.23,0.0049874
82953,109.9,240.45,-775.21,0.0061171
82954,153.98,-0.92384,968.63,0.0041173
82955,224.19,539.56,-1045.1,0.012546
82956,46.161,-128.86,-487.87,0.0027713
82957,441.33,100.49,1658.4,0.011039
82958,358.7,1470.1,274.04,0.01069
82959,339.34,804.83,-1210.7,0.020497
82960,453.55,971.88,1376,0.028514
82961,35.974,-413.72,-137.4,0.003653
82962,429.21,1198.6,-1116.6,0.021102
82963,289.49,980.09,-914.83,0.013168
82964,314.15,132.63,-1391.5,0.0095205
82965,467.43,1251.6,-1165.9,0.023546
82966,383.73,154.99,-1539.8,0.01192
82967,385.49,1395.4,-677.54,0.0028174
82968,45.224,-329,374.75,0.0027029
82969,155.97,727.82,-648.95,0.0070082
82970,464.77,342.48,-1670.8,0.022058
82971,269.83,1274.2,222.1,0.0047024
82972,148.74,274.02,-911,0.007557
82973,222,-919.44,-724,0.001551
82974,431.41,-0.9134,1642.4,0.0064312
82975,358.24,-1204.9,-884.11,0.0024849
82976,77.714,407.05,537.57,0.005226
82977,448.18,-1584.2,-542.31,0.02055
82978,466.66,-1362.5,1031.7,0.006528
82979,108.25,-745.04,305.33,0.0049747
82980,195.2,-402.16,-1018.7,0.0011854
82981,128.57,867.12,-158.8,0.00066574
82982,455.21,-1556.4,652.64,0.0165
82983,379.09,282.97,-1511.8,0.016188
82984,70.792,-381.24,515.22,0.0018272
82985,263.78,1016.9,-774.87,0.0091515
82986,419.9,-553.51,1522.5,0.015692
82987,136.54,-42.083,908.78,0.0034179
82988,439.94,797.93,-1454.2,0.028
82989,329.31,-140.86,-1424.8,0.0020729
82990,291.06,1025.6,-869.24,0.011814
82991,330.97,-722.12,-1240.6,0.011006
82992,123.61,860.83,68.147,0.00010879
82993,304.74,67.621,-1374.6,0.0074117
82994,241.87,-276,-1191.4,0.0015625
82995,260.16,-1164.3,505.91,0.0086189
82996,270.99,543.75,-1176.7,0.015437
82997,415.64,674.38,1463.8,0.025746
82998,383.67,-1068.5,1119.4,0.010629
82999,177.25,513.41,-906.74,0.0098783
83000,381.3,-1119.7,1061,0.0084652
83001,366.51,228.43,-1494.5,0.014006
83002,330.34,876.13,-1135.3,0.019112
83003,128.95,359.05,806.59,0.0073575
83004,232.6,-221.55,-1178,0.0010799
83005,266.37,-908.12,908.93,0.0030777
83006,365.35,355.53,-1467,0.017653
83007,405.9,1134.2,-1117.7,0.020826
83008,455.75,-1686.2,-92.134,0.028991
83009,353.03,-803.07,-1247.2,0.012766
83010,282.46,1210.9,535.34,0.0018698
83011,322.32,-1329.6,-487.74,0.012936
83012,292.97,1102.2,-777.6,0.0087817
83013,393.58,1537.4,-306.41,0.012876
83014,292.36,1064.6,-825.95,0.0104
83015,129.07,12.449,883.26,0.0040898
83016,182.66,-1037.9,206.92,0.0093442
83017,70.201,632.47,-83.786,0.0018865
83018,113.77,-789.61,244.58,0.0057912
83019,295.62,-1.076,-1355.1,0.005291
83020,357.58,-359.12,1449.2,0.0074162
83021,402.41,197.02,1573.1,0.014072
83022,41.123,51.947,469.02,0.0035982
83023,388.25,1438.8,-594.65,0.0040199
83024,223.52,-167.62,-1162.4,0.0015448
83025,247.49,-1084.4,596.12,0.0055524
83026,232.34,-590.42,1042.3,0.0032441
83027,419.97,-486.44,1545.4,0.013952
83028,223.31,-788.36,869.65,0.0018291
83029,67.129,606.34,-141.14,0.0022294
83030,459.24,-1280.9,1110.5,0.010541
83031,134.01,-28.143,-900.47,0.0035953
83032,342.16,-1051.6,-1012.7,0.0065504
83033,240.25,-786.83,-930.65,0.0029241
83034,36.345,-38.931,436.89,0.0032213
83035,84.282,408.52,573.96,0.0055205
83036,299.55,1257.9,-528.11,0.0017073
83037,63.779,604.36,-32.71,0.0019732
83038,205.56,1009.1,-497.01,0.0031488
83039,113.69,741.18,365.29,0.0031762
83040,394.94,-1266.2,928.92,0.0033399
83041,281.32,106.58,-1316.9,0.0081169
83042,390.09,1158.9,-1045.1,0.017957
83043,119.24,-834.25,148.31,0.0066824
83044,250.35,445.8,1162.1,0.013448
83045,211.34,-255.61,-1112,0.00089735
83046,94.651,-738.24,-130.64,0.0057488
83047,271.56,1192,512.65,0.0017173
83048,95.626,753.31,-27.752,0.00071927
83049,446.8,46.893,-1671.2,0.0087078
83050,289.66,-1220.6,-555.51,0.0088958
83051,194.51,-153.76,-1082.4,0.0018469
83052,201.59,-207.29,-1094.2,0.001111
83053,407.98,-1015.9,1231.6,0.015049
83054,200.74,-475.87,-1004.1,0.0015085
83055,55.756,555.67,-81.768,0.0023468
83056,240.1,1013.3,-676.47,0.0066995
83057,143.87,918.03,177,0.00053834
83058,95.365,651.95,-376.22,0.0036753
83059,28.885,-189.33,330.53,0.002974
83060,302.91,-1171.2,-714.75,0.0044205
83061,416.37,7.4294,1613.1,0.0066199
83062,114.16,277.18,780.34,0.0064573
83063,460.23,-603.71,1586.1,0.019555
83064,467.7,1269.3,1147.4,0.022761
83065,259.12,1169.8,486.27,0.0015568
83066,183.75,-92.538,-1057.5,0.0028124
83067,93.02,599.6,-438.42,0.0044377
83068,371.57,-621.49,1389.9,0.01366
83069,441.09,1583.5,-501.41,0.011085
83070,336.53,319.02,1412.1,0.015452
83071,326.66,-1315.5,-549.99,0.011274
83072,169.21,-974.53,-291.71,0.007817
83073,466.49,1236.4,1179.5,0.02407
83074,294.7,280.6,-1323.5,0.012902
83075,43.077,-378.77,302.66,0.0030406
83076,331.63,-1169.6,-834.72,0.00211
83077,199.49,1049.2,355.04,0.0010235
83078,427.47,1182.9,1128.4,0.02154
83079,233.11,-29.155,1199.6,0.0041884
83080,311.88,-310.13,-1357.7,0.0043766
83081,159.6,941.8,294.72,0.0011943
83082,128.29,-534.52,699.74,0.00037106
83083,139.91,-649.61,653.46,0.0010668
83084,323.9,938.5,1065.3,0.017552
83085,415.86,92.436,1609.4,0.01018
83086,303.44,1284.8,-485.1,0.0022765
83087,378.34,1481.3,-408,0.0091197
83088,204.78,-536.98,985.89,0.0016547
83089,83.894,697.39,86.599,0.0013827
83090,181.94,-986.78,-376.51,0.0072343
83091,259.04,-391.03,-1204.8,0.0035415
83092,240.02,1134.3,444.06,0.0013363
83093,177.49,-567.01,-875.11,0.00058287
83094,381.87,1500.1,-364.71,0.010517
83095,459.01,-1086.5,1300.7,0.018917
83096,218.62,1090.2,399.37,0.0011647
83097,90.707,541.07,-494.26,0.0050641
83098,68.74,-343.86,528.72,0.0018021
83099,445.3,1411.1,-891.29,0.0095695
83100,112.93,156.9,-808.3,0.0055421
83101,72.361,638.57,113.89,0.0019418
83102,68.928,-75.54,627.11,0.0029045
83103,344.43,-1437.4,-282.38,0.019004
83104,82.338,-585.76,375.33,0.0032811
83105,29.998,48.359,387.06,0.0034572
83106,417.71,-1614.2,68.836,0.02631
83107,282.24,354.3,-1275.1,0.013849
83108,130.73,885.8,-78.553,0.0001035
83109,113.42,-616.74,-548.37,0.0019042
83110,163.57,460.01,887.38,0.0091245
83111,255.43,1134,543.62,0.002752
83112,240.49,1096,534.33,0.0029987
83113,116.27,818.63,-170.23,0.0010288
83114,248.39,721.33,1008.2,0.013859
83115,111.98,-80.239,-815.78,0.0028665
83116,185.07,-851.97,-639.91,0.00225
83117,82.547,-692.3,77.69,0.0054269
83118,407.71,-841.55,1356.1,0.017936
83119,368.88,-273.61,-1492,0.0054598
83120,87.223,-495.84,518.76,0.0018134
83121,172.36,-1010,186.24,0.0089593
83122,138.05,-693.01,597.48,0.0017909
83123,101.12,-772.67,-77.796,0.0061969
83124,229.01,-1183.7,113.83,0.012638
83125,415.73,-1554,-427.95,0.021473
83126,355.61,1125,-975.22,0.015253
83127,103.67,-693.98,370.96,0.0040072
83128,357.13,-277.72,1466,0.0051781
83129,407.42,1538.4,422.61,0.010961
83130,56.385,-16.706,564.95,0.0033179
83131,394.46,-495.82,-1489,0.012739
83132,203.95,-710.29,-866.36,0.0014406
83133,287.54,-436.6,-1262.7,0.0055493
83134,443.51,-985.83,-1342.5,0.01987
83135,59.71,-334.1,-478.44,0.0021385
83136,184.16,958.79,458.64,0.0029775
83137,190.65,-697.5,-827.19,0.00096885
83138,96.603,-748.96,116.18,0.0058861
83139,179.97,-398.92,-971.55,0.00075323
83140,283.98,326.07,1286.9,0.013412
83141,125.26,389.16,777.63,0.0072931
83142,63.097,-272.57,536.39,0.0019949
83143,428.41,1301.7,-991.95,0.015379
83144,90.28,310.2,-661.91,0.0057756
83145,99.125,340.4,-688.88,0.0061696
83146,167.8,1008.2,96.777,0.00043236
83147,186.24,-466.04,-962.08,0.00091004
83148,437.8,-1643.1,195.23,0.027017
83149,406.87,-351.44,1555.1,0.0093719
83150,34.882,358.39,-233.81,0.0034429
83151,232.03,-695.97,974.02,0.0030319
83152,338.46,-1411.5,-339.98,0.017557
83153,315.1,1394.8,120.14,0.0091346
83154,394.03,-477.67,1494.1,0.012267
83155,117.95,350.85,765.94,0.0069137
83156,260.93,477.37,-1178.3,0.014342
83157,47.918,-204.58,-473.19,0.0025261
83158,419.74,-963.03,1302.3,0.017642
83159,137.99,-815.8,-413.91,0.0046908
83160,340.74,1292.1,672.95,0.0036947
83161,95.51,-586.13,-473.24,0.0024594
83162,40.841,-228.67,410.61,0.0026814
83163,389.88,-912.72,-1265.3,0.015287
83164,85.636,-343.03,-622.28,0.0010891
83165,312.55,450.98,1319.2,0.016921
83166,56.536,-350.08,444.8,0.0023187
83167,390.95,-1464.7,543.7,0.015967
83168,37.403,-279.37,-347.93,0.0028507
83169,223.16,474.47,1073.2,0.012205
83170,120.34,426.45,736.94,0.00711
83171,171.23,-137.13,1014.3,0.0021279
83172,110.78,311.06,753.38,0.0065147
83173,372.36,1213.5,922.16,0.012954
83174,109.6,-277.39,761.52,0.0009486
83175,188.17,1067.8,-121.95,0.0010078
83176,423.74,1407.5,-817.08,0.006552
83177,315.44,351.5,1355.9,0.01527
83178,228.96,245.04,-1163.5,0.0098218
83179,271.64,-1196.2,-503.41,0.0093317
83180,280.84,-965.78,-899.93,0.0030056
83181,387.47,1539.4,-221.67,0.014091
83182,263.06,1221.2,-372.12,0.0023145
83183,136.96,-112.27,-904.27,0.0024932
83184,135.3,-684.07,-593.15,0.0017888
83185,141.68,900.07,223.96,0.00092246
83186,317.51,-1382.6,-252.22,0.017516
83187,53.822,-285.6,470.77,0.0022804
83188,159.68,-950.54,266.24,0.0076365
83189,94.46,-666.46,341.6,0.0040401
83190,354.83,183.64,1475.8,0.012162
83191,195.12,-1082,168.39,0.010309
83192,29.489,372.8,-99.699,0.003126
83193,155.43,494.82,838.19,0.0087435
83194,266.93,1059.7,-728.99,0.0077003
83195,173.85,536.77,-880.96,0.009686
83196,251.3,345.19,-1198.4,0.012287
83197,167.66,-449.07,-907.36,0.00034526
83198,407.43,-1557.9,343.91,0.02265
83199,62.968,-452.1,395.96,0.0026542
83200,130.48,844.14,276.87,0.0016939
83201,347.09,-236.5,-1451.5,0.0037418
83202,364.87,-882.44,-1223.4,0.013123
83203,149.25,415.54,857.64,0.0083714
83204,71.892,-612.49,206.45,0.0044624
83205,420.03,1438.1,-746.46,0.0038184
83206,224.28,-1167.6,144.23,0.012167
83207,104.4,367.35,699.25,0.0064108
83208,137.87,641.92,-651.2,0.0069446
83209,358.42,-1071.2,1042.6,0.00766
83210,205.36,540.92,-985.61,0.011438
83211,375.26,-1179.9,974.23,0.0050764
83212,37.118,-312.8,-315.35,0.0029533
83213,110.51,774.56,-250.35,0.0018894
83214,312.5,-1361.4,-299.81,0.016433
83215,358.22,-1128.3,979.9,0.005401
83216,415.14,179.59,1600.6,0.013784
83217,141.35,603.56,-702.75,0.0075479
83218,353.83,303.97,-1453.6,0.015797
83219,409.47,1027.5,-1225.8,0.023914
83220,103.41,683.05,-388.66,0.0036747
83221,194.08,-592.26,917.46,0.0011899
83222,315.07,-62.942,1398.5,0.0036427
83223,221.77,319.98,1125,0.01066
83224,114.54,74.607,-826.18,0.0046996
83225,468.34,361.26,1673.7,0.022867
83226,192.99,1087.9,-45.781,0.0011352
83227,91.456,735.92,15.096,0.00085595
83228,83.319,636.29,292.14,0.0029663
83229,122.23,-713.78,-476.9,0.0031827
83230,31.043,-392.2,70.401,0.0036394
83231,281.44,974.96,892.11,0.012488
83232,396.96,977.56,1234.2,0.02362
83233,348.65,921.99,-1150,0.020109
83234,358.74,-1391.9,547.01,0.013544
83235,71.83,-326.3,-557.58,0.0016471
83236,191.82,699.18,830.26,0.0099656
83237,103.86,272.02,739.22,0.0061132
83238,222.1,-1169.4,-52.104,0.012419
83239,468.35,1665.2,-398.29,0.016677
83240,396.97,-891.53,1297.8,0.016356
83241,352.61,-1181.8,895.05,0.002685
83242,383.72,-1002.3,1179.1,0.012666
83243,366.06,-743.73,1315.3,0.014134
83244,53.4,-509.23,-202.99,0.003888
83245,253.78,-1054.6,677.38,0.0035906
83246,142.37,-374.1,-851.27,0.00017695
83247,469.67,670.37,1578.2,0.029277
83248,161.66,-698.75,706.17,0.00077287
83249,344.44,381.66,-1414.3,0.017247
83250,234.15,141.06,-1194.4,0.0079538
83251,211.14,1121.3,-208.4,0.0015821
83252,111.38,-802.21,156.89,0.0063073
83253,47.581,-261.35,-441.95,0.0024745
83254,145.05,-278.5,-896.67,0.00072403
83255,384.3,-936.76,1233.4,0.014247
83256,394.29,-814.57,1341.1,0.016718
83257,288.32,-222.48,1319.3,0.0019466
83258,223.63,-579.82,-1021.6,0.002704
83259,138.37,904.55,-145.15,0.0004193
83260,42.946,413.07,-252.22,0.0034435
83261,76.023,-616.45,-252.87,0.0042669
83262,149.17,-208.14,-929.74,0.0013276
83263,355.37,-1094.2,-1008.9,0.0064706
83264,98.549,568.75,-513.13,0.0052584
83265,31.614,-386.65,-113.59,0.003582
83266,325.29,-203.79,-1408.2,0.0024484
83267,120.47,-787.37,325.31,0.0052303
83268,382.21,-398.01,1492.3,0.0095915
83269,118.42,411.9,-736.97,0.007022
83270,163.42,-452.56,890.66,0.00022921
83271,438.4,-1652.7,-102.42,0.027681
83272,219.69,-733.62,903.71,0.0020817
83273,470.46,-305.87,-1688.6,0.010409
83274,274.16,1206,-495.76,0.0015038
83275,278.36,1233.7,-452.66,0.0017752
83276,205.36,465.5,-1023.4,0.011197
83277,342.76,-311.21,-1427.7,0.0055683
83278,196.2,417.83,1015.6,0.010505
83279,386.1,1240.6,-933.23,0.013223
83280,291.95,94.682,1343.2,0.0079898
83281,223.4,660.97,970.32,0.012398
83282,367.59,-597.01,-1391.5,0.013017
83283,147.23,528.65,784.86,0.0082825
83284,64.577,-592.3,-143.41,0.0045361
83285,419.83,834.26,-1388.5,0.026552
83286,383.5,-866.1,1282,0.015257
83287,283.41,-455,1245.8,0.0055668
83288,394.2,1382.3,-742.14,0.0043722
83289,79.646,-560.17,-391.33,0.0030273
83290,305.07,-1049.8,-891.21,0.0027889
83291,92.282,-688.99,268.97,0.0047223
83292,272.91,302.56,-1265.2,0.012506
83293,312.49,-719.46,-1194,0.0093805
83294,370.65,-1036.8,1112.3,0.010189
83295,281.3,226.25,-1301.7,0.011148
83296,316.16,-1397,122.54,0.018628
83297,175.28,-34.589,-1035.4,0.003731
83298,460.27,1612.6,-529.12,0.011598
83299,267.26,-120.78,-1281.4,0.0022408
83300,328.64,-791.92,-1191,0.010503
83301,166.1,-943.92,-352.31,0.0068391
83302,143.75,-882.63,-307.18,0.00642
83303,276.58,17.223,1309.7,0.0056389
83304,214.18,1050.5,465.18,0.0023108
83305,322.46,286.19,1387.3,0.014083
83306,377.5,-658.05,1386.6,0.01457
83307,243.8,-1043.4,647.41,0.0040269
83308,347.21,1460.5,-174.24,0.011324
83309,416.61,1054.4,-1221.4,0.024071
83310,145.79,932.48,129.56,0.0002871
83311,442.38,-1663.3,16.029,0.028205
83312,279.89,-583.57,-1181.5,0.0064855
83313,55.538,95.567,-552.22,0.0040027
83314,96.465,258.49,-711.86,0.0058191
83315,373.5,-1495.6,-305.82,0.02076
83316,283.21,-31.842,1325.4,0.0043838
83317,379.09,1178.6,-988.18,0.015673
83318,55.931,-512.29,232.65,0.0037871
83319,272.61,-1288.9,170.96,0.015192
83320,459.62,-236.19,1679.4,0.0072456
83321,293.42,-931.95,-976.66,0.0049639
83322,466.67,-1555,709.16,0.014613
83323,354.11,269.88,1461,0.014842
83324,417.96,-1572.5,373.48,0.022904
83325,370.95,-975.02,1167.6,0.011956
83326,268.76,1090.5,-690.56,0.0064705
83327,258.93,-137.09,1258.9,0.0019524
83328,320.41,-1048.4,-945.76,0.0043559
83329,203.87,532.62,985.33,0.011338
83330,36.107,-410.4,149.84,0.0036126
83331,68.1,522.18,347.92,0.0037958
83332,198.27,-718.14,838.66,0.001152
83333,300.1,-1229.4,-594.33,0.0082873
83334,371.14,-910.32,1219.2,0.013325
83335,162.45,-927.97,361.7,0.0065227
83336,320.53,958.41,1037.2,0.016796
83337,55.359,409.32,-381.31,0.0041432
83338,394.13,-332.97,1533,0.0082499
83339,56.978,-70.237,564.15,0.0029556
83340,202.46,948.94,-587.47,0.0052427
83341,377.14,1299.7,-814.89,0.0080629
83342,430.46,622.5,1517.9,0.026218
83343,223.78,-401.87,1104.2,0.0021552
83344,212.24,-409.47,1067.7,0.0017762
83345,400.92,1358.1,-812.19,0.0071364
83346,438.07,-1292.5,1034,0.0070092
83347,45.332,366.57,-339.11,0.003906
83348,290.1,-1340.8,59,0.017053
83349,368.19,-1506.3,-165.92,0.022105
83350,274.85,424.49,1234.7,0.014508
83351,342.19,-629.98,1317.1,0.011521
83352,213.29,-673.47,927.76,0.0020409
83353,248.14,-47.356,-1238.1,0.0038525
83354,460.2,176.59,-1687.8,0.015044
83355,443.71,-1049,-1294.2,0.018284
83356,376.33,898.73,1241.1,0.022759
83357,382.09,-314.01,1512,0.0071689
83358,410.02,-1595.3,129.13,0.025456
83359,364.18,-1437.5,452.36,0.016858
83360,183.94,-1015,-312.96,0.0082849
83361,182.2,-724.39,769.7,0.00064736
83362,80.226,-416.7,544.95,0.0015273
83363,166.86,-1004.8,-101.43,0.0091441
83364,80.958,590.83,-355.2,0.0036828
83365,32.364,-49.341,405.85,0.0032174
83366,395.69,-1565.7,-140.01,0.024313
83367,331.07,319.1,-1399.8,0.015224
83368,180.17,-650.62,825.21,0.00075063
83369,36.947,-129.02,-423.74,0.0029367
83370,355.35,622.15,1352,0.021397
83371,116.64,-7.1956,-837.49,0.0037322
83372,232.9,979.81,-691.8,0.0072437
83373,223.37,97.675,-1169.9,0.0068159
83374,238.47,-758.74,947.77,0.0030601
83375,207.78,-842.22,-755,0.00091586
83376,298.26,1133.2,-754.27,0.0078736
83377,191.8,-1085.3,-9.9334,0.010677
83378,154.07,908.3,337.34,0.0018327
83379,178.71,-1045,-55.151,0.0098965
83380,57.54,12.133,-571.51,0.0035289
83381,78.812,541.12,-410.89,0.0042783
83382,48.893,520.94,-23.884,0.002444
83383,468.47,-1694.8,244.95,0.028827
83384,337.75,242.73,-1429.9,0.013472
83385,173.21,-656.26,793.42,0.00057464
83386,216.26,289.11,1117.8,0.010034
83387,441.24,247.27,-1642.8,0.017405
83388,95.096,589.19,466.63,0.0047536
83389,77.468,-601.72,-301.74,0.0038768
83390,65.711,-527.04,-317.49,0.003387
83391,198.6,-1096.2,139.46,0.010672
83392,446.13,-1573,562.47,0.019624
83393,463.3,-1600.3,581.97,0.020259
83394,430.17,-978.35,-1316.2,0.018511
83395,341.12,1252.7,745.42,0.0063127
83396,169.25,609.61,-814.5,0.0091803
83397,36.505,325.26,-295.98,0.0036828
83398,367.47,-57.686,1512.8,0.0039465
83399,351.31,672.14,1318.2,0.02143
83400,84.854,-298.59,-640.93,0.0012344
83401,139.69,-193.75,-900.03,0.0015349
83402,167.91,-51.337,1011.9,0.0034222
83403,460.81,1636.5,453.55,0.014308
83404,215.86,-921.71,-693.6,0.0020073
83405,107.03,733.51,-320.16,0.0027498
83406,48.012,-312.84,-410.48,0.0025376
83407,457.29,-1232.4,-1158.8,0.012864
83408,372.07,221.52,1507.3,0.01396
83409,353.48,-1473.4,-179.56,0.020918
83410,309.71,-612.81,1245,0.0088674
83411,134.15,-286.35,854.71,0.00071118
83412,216.62,-1118,-292.54,0.010267
83413,334.75,-1074.5,964.36,0.0049368
83414,345.18,1259.2,-751.66,0.0064282
83415,341.5,-3.0578,1458.5,0.0055765
83416,304.94,-1280.5,505.69,0.011273
83417,346.58,-1044.7,1033.5,0.0072599
83418,142.87,-928.36,-77.202,0.0080443
83419,316.75,-784.93,-1163.7,0.0094306
83420,332.19,756.3,-1223.2,0.020135
83421,375.72,956.79,1195.3,0.022013
83422,175.91,-332.51,-983.21,0.00059607
83423,360.26,-483.62,1418.6,0.010492
83424,166.77,-1009.6,-4.5781,0.0093195
83425,153.98,-967.61,-43.927,0.0086457
83426,233.98,738.06,949.1,0.01264
83427,335.76,-1129.5,902.79,0.0029592
83428,199.32,-282.65,1070.4,0.00080769
83429,58.532,-295.38,-495.79,0.002126
83430,65.14,588.63,-168.71,0.0024402
83431,160.7,8.9597,-990.33,0.0043327
83432,384.05,-1546.6,71.971,0.023851
83433,178.25,-1019.7,-228.98,0.0089262
83434,171.69,-215.62,1002,0.0011374
83435,252.64,903.47,-864.6,0.011585
83436,138.1,432.98,-806.27,0.0079144
83437,191.11,-1026.5,346.38,0.008183
83438,432.04,987.94,1313.5,0.026552
83439,71.444,-631.36,127.72,0.0048477
83440,386.21,-519.54,1463.2,0.012814
83441,368.15,1318.3,-747.24,0.0054563
83442,161.01,629.55,-765.8,0.0085362
83443,448.49,1433.6,866.35,0.0081265
83444,358.99,-950.76,1155.1,0.01123
83445,156.26,-934.76,-280.87,0.0073118
83446,181.11,-857.42,612.45,0.002668
83447,346.43,-925.92,1140.7,0.010432
83448,207.78,907.91,674.59,0.0071447
83449,291.33,848.03,1044,0.016112
